0.02,85.0,4.15,0,0.43,6.52,27.7,8.54,4.0,285.9,17.9,392.43,6.15,23.1
0.02,80.0,2.01,0,0.44,6.64,29.7,8.34,4.0,280.0,17.0,390.94,5.99,24.5
0.05,40.0,1.25,0,0.43,6.6,34.5,8.79,1.0,335.0,19.7,389.85,5.89,26.6
0.06,40.0,4.2,0,0.43,6.6,44.4,6.53,4.7,335.0,19.7,396.9,5.98,22.9
0.06,49.6,1.69,0,0.41,5.88,31.57,7.96,4.02,297.32,18.3,392.33,7.79,18.6
0.02,90.0,2.02,0,0.41,7.31,30.81,12.13,3.72,187.0,17.0,380.51,4.5,30.1
0.05,80.0,1.91,0,0.41,6.73,27.26,10.59,4.0,334.0,16.58,376.04,5.57,20.6
7.14,0.0,18.13,1,0.77,6.21,94.71,1.94,24.0,659.42,20.2,377.73,17.6,17.8
6.98,0.0,18.1,1,0.77,6.4,91.0,2.51,24.0,666.0,20.1,391.34,13.27,21.7
5.2,0.0,18.1,0,0.62,6.13,83.4,2.72,24.0,666.0,20.2,395.43,11.48,22.7
4.54,0.3,18.1,0,0.66,6.4,88.0,2.52,23.8,666.0,20.2,374.56,7.79,25.0
3.84,0.0,18.1,0,0.68,6.13,91.1,2.3,24.0,666.0,20.19,330.55,14.19,19.9
7.08,0.0,18.1,1,0.77,5.8,92.08,2.12,23.9,659.42,20.2,353.04,14.64,16.8
4.56,0.3,18.1,0,0.72,3.56,87.9,2.21,24.0,666.0,20.2,289.15,7.12,27.5
3.7,0.0,18.1,0,0.67,4.96,94.69,1.86,23.8,666.0,20.2,316.03,21.41,21.9
17.06,0.0,18.1,0,0.63,4.97,100.0,1.33,24.0,666.0,20.2,375.52,25.68,50.0
6.54,1.85,18.1,1,0.63,7.02,97.5,1.2,24.0,658.48,20.2,314.27,2.96,50.0
11.11,0.0,18.1,0,0.67,4.91,98.61,1.54,24.0,666.0,20.2,396.9,34.77,13.8
18.5,-0.0,18.1,0,0.67,5.06,100.0,1.14,24.0,666.0,20.2,396.9,25.37,13.8
19.61,-0.0,18.17,0,0.66,5.73,97.9,1.32,24.0,664.86,20.2,396.9,13.44,15.0
15.29,-0.0,18.1,0,0.67,6.65,97.45,1.34,23.7,661.48,20.2,261.75,23.24,13.9
17.87,-0.0,18.1,0,0.67,6.22,100.0,1.39,24.0,666.0,20.2,241.45,19.53,10.2
88.98,0.0,18.1,0,0.67,6.97,91.9,1.91,23.9,666.0,20.14,175.34,16.37,10.4
15.87,0.0,18.1,0,0.67,6.54,99.1,1.52,24.0,666.0,20.15,255.76,20.0,10.9
7.99,0.0,18.1,0,0.7,5.18,100.0,1.53,23.9,664.68,20.2,396.9,24.56,12.3
16.81,0.0,18.12,0,0.7,5.28,98.1,1.43,24.0,663.37,20.2,396.9,26.18,7.2
24.39,0.0,18.2,0,0.7,4.65,100.0,1.49,24.0,664.68,20.2,396.9,28.28,10.5
14.33,0.0,18.1,0,0.7,5.19,100.0,1.59,24.0,666.0,20.2,372.92,30.62,10.2
14.41,0.0,18.1,0,0.7,5.39,98.9,1.73,24.0,664.68,20.2,396.9,24.97,11.5
5.29,-0.0,18.1,0,0.7,6.05,94.71,2.17,24.0,666.0,20.2,378.38,18.76,23.2
8.72,0.11,18.1,0,0.69,6.47,94.47,2.12,23.7,666.0,20.2,391.98,17.59,13.1
5.87,0.0,18.1,0,0.69,6.4,96.0,2.18,24.0,666.0,20.2,396.9,16.7,12.5
14.38,0.0,18.1,0,0.69,5.75,98.9,1.63,23.9,666.0,20.2,393.1,19.92,8.5
19.61,0.0,18.1,0,0.69,4.96,100.0,1.49,24.0,666.0,20.2,396.9,26.2,5.0
9.92,-0.0,18.22,0,0.69,5.85,77.8,1.99,24.0,666.0,20.2,251.57,29.97,6.3
25.05,0.0,18.1,0,0.69,4.99,100.0,1.59,23.9,666.0,20.2,396.9,26.28,5.6
18.51,0.0,18.1,0,0.69,6.34,100.0,1.57,24.0,666.0,20.2,251.67,20.32,7.2
20.72,0.0,18.1,0,0.66,4.14,100.0,1.49,24.0,666.0,20.2,370.22,23.34,11.9
11.95,0.0,18.1,0,0.66,6.07,100.0,2.03,24.0,666.0,20.12,332.09,12.13,27.9
7.4,-0.0,18.1,0,0.6,6.06,84.17,2.27,24.0,666.0,20.2,314.64,15.65,17.2
19.89,0.1,18.1,0,0.6,5.76,79.67,1.41,24.0,666.0,20.2,2.6,10.11,15.0
14.05,0.0,18.1,0,0.6,5.94,90.47,1.53,24.0,663.54,20.2,35.05,21.22,17.2
28.66,-0.0,18.1,0,0.68,5.16,94.87,1.59,24.0,664.68,20.2,210.97,22.77,16.3
18.08,0.0,18.1,0,0.68,6.09,100.0,1.83,24.0,666.0,20.2,27.25,19.15,7.2
73.53,0.0,18.1,0,0.68,6.25,91.25,1.8,24.0,666.0,20.2,130.17,20.62,8.8
26.65,0.0,18.15,0,0.72,6.82,76.5,1.79,24.0,666.0,20.2,48.45,16.51,8.4
11.09,0.0,18.1,0,0.72,6.41,100.0,1.86,24.0,666.0,20.2,318.75,15.02,16.7
7.02,0.0,18.1,0,0.69,6.01,93.71,1.87,24.0,666.0,20.2,319.98,15.7,14.2
11.59,-0.0,18.1,0,0.67,5.65,87.6,1.95,24.0,666.0,20.2,291.55,18.95,20.8
7.05,0.52,18.1,0,0.61,6.1,90.61,2.02,23.7,666.0,20.2,2.52,23.29,13.4
8.79,-0.0,18.1,0,0.58,5.56,70.6,2.06,24.0,666.0,20.2,250.39,17.16,11.7
15.86,0.0,18.1,0,0.68,5.9,95.4,1.85,24.0,666.0,20.2,7.68,20.8,8.3
12.09,0.0,18.1,0,0.58,5.84,59.7,2.0,24.0,666.0,20.2,24.65,15.69,10.2
37.66,0.0,18.1,0,0.68,6.2,78.7,1.86,24.0,666.0,20.2,181.96,14.52,10.9
15.0,-0.0,18.12,0,0.68,5.84,95.6,1.97,24.0,666.0,20.2,60.72,24.08,9.5
8.49,0.0,18.1,0,0.69,6.35,86.1,2.05,24.0,666.0,20.2,239.34,17.64,14.5
10.06,0.0,18.1,0,0.71,6.83,91.48,2.05,23.91,666.0,20.2,188.16,16.24,14.1
6.57,-0.0,18.1,0,0.58,6.42,83.63,2.2,24.0,666.0,20.2,323.71,12.03,16.1
13.91,-0.0,18.1,0,0.71,6.21,95.0,2.22,24.0,666.0,20.17,100.63,15.17,11.7
15.18,0.0,18.1,0,0.74,5.3,100.0,1.6,23.9,666.0,20.17,357.57,26.45,8.7
17.71,0.0,18.1,0,0.74,5.77,93.9,1.82,23.9,666.0,20.2,396.9,22.88,12.8
16.13,0.0,18.1,0,0.69,5.82,92.4,1.87,24.0,666.0,20.2,391.45,22.11,10.5
9.72,-0.0,18.1,0,0.68,5.99,94.7,2.07,23.8,666.0,20.2,385.96,19.52,17.1
5.67,-0.0,18.14,0,0.68,5.99,100.0,2.0,24.0,666.0,20.2,395.69,16.59,18.4
9.97,0.0,18.1,0,0.7,6.48,94.08,1.98,24.0,666.0,20.2,262.86,18.85,15.4
12.8,-0.0,18.1,0,0.74,5.85,96.6,1.9,24.0,666.0,20.17,230.24,23.79,10.8
6.29,0.0,18.1,0,0.7,6.25,96.4,2.18,24.0,666.0,20.2,318.01,17.79,14.9
9.92,0.0,18.1,0,0.74,6.25,96.6,2.2,24.0,666.0,20.2,261.68,16.44,12.6
9.33,0.0,18.1,0,0.7,6.18,98.7,2.26,24.0,666.0,20.2,292.35,18.13,14.1
6.72,0.0,18.06,0,0.71,6.75,92.6,2.32,24.0,666.0,20.17,243.26,17.44,13.4
5.44,0.0,18.1,0,0.71,6.32,93.6,2.35,24.0,666.0,20.2,267.53,17.73,15.2
6.8,-0.0,18.1,0,0.66,6.3,94.15,2.37,23.8,666.0,20.2,385.09,17.27,16.1
8.25,-0.0,18.1,0,0.71,6.12,99.3,2.11,24.0,666.0,20.2,375.87,17.5,17.8
9.51,0.0,18.1,0,0.71,6.73,94.1,2.09,23.91,666.0,20.2,6.68,18.71,14.9
4.67,-0.0,18.1,0,0.68,5.98,87.9,2.32,24.0,666.0,20.2,10.48,19.01,12.7
8.2,0.0,18.1,0,0.71,5.94,87.48,2.78,24.0,666.0,20.2,3.5,16.94,13.5
6.62,0.0,18.1,0,0.68,6.3,88.6,2.78,24.0,666.0,20.2,288.36,16.23,14.9
6.8,0.0,18.1,0,0.71,6.08,88.58,2.72,24.0,666.0,20.2,277.36,14.7,20.0
3.69,-0.0,18.1,0,0.71,6.07,88.4,2.57,24.0,666.0,20.2,293.96,14.65,17.7
6.65,0.0,18.02,0,0.64,6.32,83.0,2.73,24.0,666.0,20.2,396.9,13.34,19.5
5.82,-0.0,18.1,0,0.63,6.33,89.9,2.8,23.8,666.0,20.15,393.82,10.29,20.2
7.84,0.0,18.1,0,0.6,6.12,65.4,2.75,24.0,666.0,20.2,396.9,13.22,21.4
3.78,-0.0,18.1,0,0.66,6.07,89.32,2.87,24.0,663.44,20.2,22.01,17.15,19.0
4.42,0.06,18.1,0,0.66,6.0,94.5,2.54,24.0,662.56,20.2,331.29,21.32,19.1
13.08,0.35,18.1,0,0.58,6.04,56.7,3.33,23.05,666.0,20.19,396.9,14.07,20.1
4.35,0.0,18.1,0,0.67,6.24,92.74,2.28,24.0,666.0,20.2,396.9,16.29,19.9
4.04,0.1,18.1,0,0.53,6.23,73.71,3.1,24.0,666.0,20.2,395.33,10.41,19.6
3.57,0.11,18.1,0,0.58,6.44,75.0,2.9,24.0,666.0,20.04,393.37,14.36,23.2
5.68,0.0,17.86,0,0.61,6.14,67.6,2.53,24.0,666.0,20.2,374.68,11.66,29.8
6.66,-0.0,18.1,0,0.58,6.12,95.4,2.43,24.0,666.0,20.2,352.58,18.14,13.8
6.39,-0.0,18.1,0,0.58,6.16,97.4,2.05,23.9,663.61,20.2,302.76,24.1,13.3
15.02,0.0,18.1,0,0.61,5.3,94.36,2.1,24.0,666.0,20.2,349.48,24.91,12.0
14.33,0.0,18.11,0,0.61,6.23,89.19,2.07,23.7,666.0,20.2,275.1,13.11,21.4
5.82,0.0,18.1,0,0.57,6.24,64.7,3.42,24.0,666.0,20.2,388.8,12.06,23.0
5.08,0.0,18.1,0,0.53,6.18,74.9,3.33,24.0,666.0,20.2,393.07,7.74,23.7
2.38,-0.0,17.55,0,0.58,5.87,65.58,3.72,24.0,666.0,20.2,370.73,13.34,20.6
3.67,-0.0,18.1,0,0.58,6.06,64.67,3.99,23.42,656.12,20.2,340.36,10.58,21.2
5.69,0.0,18.1,0,0.58,6.11,69.88,3.55,24.0,666.0,20.2,392.68,14.98,19.1
4.84,0.0,18.1,0,0.58,5.9,53.2,3.55,23.34,666.0,20.2,350.92,11.45,20.6
0.18,0.0,27.74,0,0.62,5.41,91.72,2.04,4.0,711.0,20.1,355.32,22.24,7.0
0.21,0.59,27.74,0,0.61,5.09,98.0,1.82,6.12,711.0,20.1,360.97,29.68,8.1
0.11,0.0,22.54,0,0.61,5.98,83.5,2.11,4.0,711.0,20.11,396.9,13.35,20.1
0.28,3.07,9.69,0,0.58,5.93,42.6,3.73,6.0,391.0,18.54,396.9,13.59,24.5
0.18,0.0,9.69,0,0.55,5.67,80.43,2.8,6.0,391.0,19.2,393.29,17.6,23.1
0.29,0.0,9.69,0,0.58,5.39,72.9,2.8,6.0,400.62,19.2,396.9,21.14,19.7
0.27,0.0,9.67,0,0.56,5.79,71.15,2.89,6.0,391.0,19.2,396.9,14.1,18.3
0.24,0.0,9.45,0,0.55,6.02,65.3,3.41,6.0,391.0,19.0,396.9,12.92,21.2
0.22,0.06,9.69,0,0.58,6.03,79.7,2.5,6.0,398.88,19.02,386.92,14.33,16.8
0.06,2.31,11.93,0,0.54,6.59,69.1,2.48,1.0,273.0,21.0,391.99,10.3,22.4
0.56,0.0,11.93,0,0.57,6.12,76.15,2.29,1.0,315.33,21.0,396.9,9.08,20.6
0.53,0.0,11.93,0,0.57,6.08,73.09,2.66,1.0,273.0,21.0,396.9,13.06,23.9
0.59,0.55,11.93,0,0.57,6.03,80.8,2.5,3.33,309.65,21.0,396.9,13.19,11.9
